,reps,paulis,entanglement,density_diff,densities,pauli_quantity,pauli_diversity,precision,recall,f1-score
0,2,"['ZX', 'X']",linear,0.06083573242943921,"(0.3139409688271246, 0.23534827295266578, 0.2784270419370854)",3,2,0.5,0.5,0.48571428571428577
44,2,"['Y', 'Z']",linear,0.059111997468311195,"(0.33718422592939407, 0.29549706868665676, 0.37203390638054185)",2,2,0.6111111111111112,0.5833333333333334,0.5555555555555555
23,3,"['Y', 'ZX']",linear,0.05777434155658809,"(0.2997928111430743, 0.239311624487658, 0.2943791209454178)",3,3,0.5,0.5,0.5
8,3,"['YZ', 'Z']",linear,0.05776648877453128,"(0.3364488142191826, 0.30956701164491396, 0.39821818661970787)",3,2,0.6111111111111112,0.5833333333333334,0.5555555555555555
10,2,"['YX', 'X']",linear,0.057329467433436476,"(0.32541392409292463, 0.24344610391753452, 0.2761372186090173)",3,2,0.8333333333333334,0.75,0.7333333333333334
20,3,"['ZX', 'Z']",linear,0.0570616004737462,"(0.3353329872716746, 0.2853632539960822, 0.34951672166798226)",3,2,0.9285714285714285,0.9166666666666666,0.9160839160839161
41,1,"['YX', 'XX']",linear,0.056944875722364785,"(0.56734074970452, 0.47979544772905375, 0.506139897198317)",4,2,0.7571428571428571,0.75,0.7482517482517482
17,1,"['XY', 'XX']",linear,0.056944875722364785,"(0.56734074970452, 0.47979544772905375, 0.506139897198317)",4,2,0.7571428571428571,0.75,0.7482517482517482
29,1,"['XZ', 'XX']",linear,0.056944875722364785,"(0.56734074970452, 0.47979544772905375, 0.506139897198317)",4,2,0.7571428571428571,0.75,0.7482517482517482
31,1,"['ZX', 'XX']",linear,0.056944875722364785,"(0.56734074970452, 0.47979544772905375, 0.506139897198317)",4,2,0.7571428571428571,0.75,0.7482517482517482
6,3,"['X', 'XY']",linear,0.056810272832287595,"(0.310134810394581, 0.24657665956044791, 0.29663905439088994)",3,2,0.6111111111111112,0.5833333333333334,0.5555555555555555
34,2,"['X', 'XY']",linear,0.055638770117739045,"(0.35283106938727016, 0.2703160458325977, 0.29907856251340337)",3,2,0.9285714285714285,0.9166666666666666,0.9160839160839161
34,2,"['XY', 'Z']",linear,0.05512401660771016,"(0.30531334891502065, 0.23025283016942033, 0.2654403446392404)",3,3,0.8333333333333334,0.8333333333333334,0.8333333333333334
45,2,"['Y', 'XX']",linear,0.05446529009802631,"(0.3869646296239615, 0.2952680897981866, 0.31250213016846423)",3,2,0.6875,0.6666666666666666,0.6571428571428571
34,3,"['Z', 'YZ']",linear,0.05431859286897961,"(0.2962733213637836, 0.28905332401063066, 0.39047051239543695)",3,2,0.5,0.5,0.5
21,3,"['XZ', 'XZ']",linear,0.054147702885072535,"(0.26016698703711594, 0.23044922957590208, 0.3090268778848333)",4,2,0.4142857142857143,0.4166666666666667,0.41258741258741255
27,3,"['ZX', 'ZX']",linear,0.054147702885072535,"(0.26016698703711594, 0.23044922957590208, 0.3090268778848333)",4,2,0.4142857142857143,0.4166666666666667,0.41258741258741255
25,2,"['ZZ', 'Y']",linear,0.05287062050833663,"(0.3873063643448449, 0.2981674437047885, 0.31476976408140533)",3,2,0.5857142857142857,0.5833333333333334,0.5804195804195803
24,3,"['Y', 'ZY']",linear,0.05218786053180302,"(0.3103003811923925, 0.23962459418575172, 0.27332452824271697)",3,2,0.875,0.8333333333333334,0.8285714285714286
34,2,"['YZ', 'X']",linear,0.05172809784474677,"(0.28807518326204773, 0.22896294712293871, 0.2733069066733232)",3,3,0.8333333333333334,0.8333333333333334,0.8333333333333334
10,3,"['YZ', 'XY']",linear,0.051204617216215165,"(0.45816993225344915, 0.40432409148443377, 0.4528874851478487)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,3,"['XY', 'YZ']",linear,0.051204617216215165,"(0.45816993225344915, 0.40432409148443377, 0.4528874851478487)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
38,3,"['YX', 'ZY']",linear,0.051204617216215165,"(0.45816993225344915, 0.40432409148443377, 0.4528874851478487)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
36,3,"['ZY', 'YX']",linear,0.051204617216215165,"(0.45816993225344915, 0.40432409148443377, 0.4528874851478487)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
30,3,"['ZY', 'X']",linear,0.04960169862770747,"(0.30823720040423364, 0.2523368581620891, 0.29563991317535954)",3,3,0.5857142857142857,0.5833333333333334,0.5804195804195803
7,2,"['XZ', 'ZX']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
16,2,"['YX', 'YX']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
36,2,"['XY', 'XY']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
3,2,"['XZ', 'XZ']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
22,2,"['ZY', 'ZY']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
9,2,"['ZX', 'ZX']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
5,2,"['ZX', 'XZ']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
42,2,"['YZ', 'YZ']",linear,0.04883894626505586,"(0.38263961340100267, 0.35520108488597785, 0.42544044890106475)",4,2,0.5,0.5,0.48571428571428577
33,2,"['ZZ', 'ZX']",linear,0.04775413046710231,"(0.4244599684454877, 0.39458528434222667, 0.46021886117317024)",4,2,0.5,0.5,0.5
29,2,"['ZZ', 'XZ']",linear,0.04775413046710231,"(0.4244599684454877, 0.39458528434222667, 0.46021886117317024)",4,2,0.5,0.5,0.5
6,2,"['Y', 'ZY']",linear,0.04746545986720796,"(0.32148361824258337, 0.33885062294779544, 0.4511485473874234)",3,2,0.5,0.5,0.48571428571428577
33,2,"['XY', 'Y']",linear,0.04746545986720796,"(0.32148361824258337, 0.33885062294779544, 0.4511485473874234)",3,2,0.5,0.5,0.48571428571428577
40,3,"['XX', 'Z']",linear,0.04721528040958334,"(0.3184615752749652, 0.28719175707775313, 0.3503524996997078)",3,2,0.8333333333333334,0.75,0.7333333333333334
43,3,"['ZZ', 'Y']",linear,0.04711423905895415,"(0.2849251711154013, 0.24984616036336074, 0.30899562772922845)",3,2,0.6875,0.6666666666666666,0.6571428571428571
7,3,"['XY', 'XX']",linear,0.04650487227726341,"(0.3689295683002538, 0.3814815510432475, 0.487043278340768)",4,2,0.6875,0.6666666666666666,0.6571428571428571
31,3,"['YX', 'XX']",linear,0.04650487227726341,"(0.3689295683002538, 0.3814815510432475, 0.487043278340768)",4,2,0.6875,0.6666666666666666,0.6571428571428571
16,2,"['Z', 'YZ']",linear,0.04622028189467986,"(0.32605329898411056, 0.25701171720781146, 0.28041069922087203)",3,2,0.5,0.5,0.4375
44,3,"['YY', 'XY']",linear,0.04620692782286984,"(0.4301847578206986, 0.4437061600255079, 0.5496414178760569)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
0,3,"['YY', 'YX']",linear,0.04620692782286984,"(0.4301847578206986, 0.4437061600255079, 0.5496414178760569)",4,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
39,3,"['ZY', 'ZX']",linear,0.044631702064573675,"(0.3356288314370727, 0.3403606397481119, 0.4343558521882984)",4,3,0.7571428571428571,0.75,0.7482517482517482
11,3,"['YZ', 'XZ']",linear,0.044631702064573675,"(0.3356288314370727, 0.3403606397481119, 0.4343558521882984)",4,3,0.7571428571428571,0.75,0.7482517482517482
16,1,"['YZ', 'X']",linear,0.044273203950283446,"(0.49883797016441606, 0.44716175253216406, 0.48403194280047895)",3,3,0.6875,0.6666666666666666,0.6571428571428571
6,1,"['ZZ', 'X']",linear,0.044273203950283446,"(0.49883797016441606, 0.44716175253216406, 0.48403194280047895)",3,2,0.6875,0.6666666666666666,0.6571428571428571
40,1,"['ZY', 'X']",linear,0.044273203950283446,"(0.49883797016441606, 0.44716175253216406, 0.48403194280047895)",3,3,0.6875,0.6666666666666666,0.6571428571428571
4,1,"['YY', 'X']",linear,0.044273203950283446,"(0.49883797016441606, 0.44716175253216406, 0.48403194280047895)",3,2,0.6875,0.6666666666666666,0.6571428571428571
10,3,"['XY', 'YX']",linear,0.04415489514801019,"(0.39239847134795325, 0.4004460905578783, 0.49680350006382373)",4,2,0.7571428571428571,0.75,0.7482517482517482
32,3,"['YX', 'XY']",linear,0.04415489514801019,"(0.39239847134795325, 0.4004460905578783, 0.49680350006382373)",4,2,0.7571428571428571,0.75,0.7482517482517482
11,2,"['YX', 'Y']",linear,0.04399375823774776,"(0.4183381347962005, 0.35649129890469466, 0.3826319794886844)",3,2,0.875,0.8333333333333334,0.8285714285714286
4,2,"['Y', 'YZ']",linear,0.04399375823774776,"(0.4183381347962005, 0.35649129890469466, 0.3826319794886844)",3,2,0.875,0.8333333333333334,0.8285714285714286
6,3,"['XY', 'Z']",linear,0.043744793493121714,"(0.29147556692336896, 0.2538455848345777, 0.3037051897320299)",3,3,0.6111111111111112,0.5833333333333334,0.5555555555555555
29,2,"['YY', 'YY']",linear,0.04366264800048203,"(0.4976056995310829, 0.46408416795367025, 0.5178879323772217)",4,1,0.4142857142857143,0.4166666666666667,0.41258741258741255
53,3,"['ZZ', 'ZZ']",linear,0.04366264800048203,"(0.4976056995310829, 0.46408416795367025, 0.5178879323772217)",4,1,0.4142857142857143,0.4166666666666667,0.41258741258741255
30,3,"['YX', 'Z']",linear,0.043147363230181146,"(0.3047212208949263, 0.26827224442648395, 0.3181179944184038)",3,3,0.4142857142857143,0.4166666666666667,0.41258741258741255
1,2,"['ZX', 'Y']",linear,0.04289352241376582,"(0.37377970583290915, 0.29636533231982115, 0.30473800363426473)",3,3,0.8333333333333334,0.75,0.7333333333333334
0,3,"['XX', 'YZ']",linear,0.04288855175423334,"(0.28795940863179736, 0.23726113234127355, 0.27233995955921636)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
9,3,"['YZ', 'XX']",linear,0.04288855175423334,"(0.28795940863179736, 0.23726113234127355, 0.27233995955921636)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
2,3,"['XX', 'ZY']",linear,0.04288855175423334,"(0.28795940863179736, 0.23726113234127355, 0.27233995955921636)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
33,3,"['ZY', 'XX']",linear,0.04288855175423334,"(0.28795940863179736, 0.23726113234127355, 0.27233995955921636)",4,3,0.6666666666666666,0.6666666666666666,0.6666666666666666
24,3,"['XZ', 'YZ']",linear,0.04252732766758238,"(0.3436521955212877, 0.35565249558933054, 0.4527074509925381)",4,3,0.5857142857142857,0.5833333333333334,0.5804195804195803
28,3,"['ZX', 'ZY']",linear,0.04252732766758238,"(0.3436521955212877, 0.35565249558933054, 0.4527074509925381)",4,3,0.5857142857142857,0.5833333333333334,0.5804195804195803
2,2,"['Y', 'YX']",linear,0.042169104770544086,"(0.4304956623373073, 0.35440668987761875, 0.36265592695901844)",3,2,0.875,0.8333333333333334,0.8285714285714286
35,2,"['YZ', 'Y']",linear,0.042169104770544086,"(0.4304956623373073, 0.35440668987761875, 0.36265592695901844)",3,2,0.875,0.8333333333333334,0.8285714285714286
38,2,"['YZ', 'XY']",linear,0.04189286295029643,"(0.4767343621251213, 0.3833675283530314, 0.37378642048153427)",4,3,0.7571428571428571,0.75,0.7482517482517482
18,2,"['ZY', 'YX']",linear,0.04189286295029643,"(0.4767343621251213, 0.3833675283530314, 0.37378642048153427)",4,3,0.7571428571428571,0.75,0.7482517482517482
20,2,"['YX', 'ZY']",linear,0.04189286295029643,"(0.4767343621251213, 0.3833675283530314, 0.37378642048153427)",4,3,0.7571428571428571,0.75,0.7482517482517482
40,2,"['XY', 'YZ']",linear,0.04189286295029643,"(0.4767343621251213, 0.3833675283530314, 0.37378642048153427)",4,3,0.7571428571428571,0.75,0.7482517482517482
41,2,"['X', 'ZZ']",linear,0.04169937901250373,"(0.2798275199819275, 0.24096522515238325, 0.28550168834784645)",3,2,0.8333333333333334,0.75,0.7333333333333334
